,replyID,replyDate,typeNameD,title,reply_object,province,city,county,zipcode,domainName,stateInfo,replyName,replyContentMain,handleTime,handleContent,url
307,13908253,2022-03-25 01:50, 投诉/求助 ,兴山区东风街这一片暖气不热！谁来管！,黑龙江省鹤岗市兴山区委书记,黑龙江省,鹤岗市,兴山区,230407,城建,已办理,W***,两年了东北热力不给居民认真供气儿。我们的暖气两年了就就没过十七度！我们花钱了买的确是挨冻没人管了！现在刚进三月气更完了。基本就停气了！我们交的钱管六个月的，气温不达标。时间不足月。是不是得给我们返钱呢！请领导主持公道。为民着想！维护一下居民的利益！,2022-04-17 22:28,网民朋友：        您好！感谢您的留言。您反映的供暖问题，省信访局已交办兴山区住房和建设局办理，现将相关情况回复如下：        很抱歉由于供暖问题对您的生活造成了困扰，对于您所反映的停气问题，也是我局近期重点关注的问题，市供热办为此也在我区专门召开了一次供暖会议，东北热力公司表示停气的原因为花园路一网叠水门爆裂，现正在积极抢修，后续的相关情况我局也会持续跟进，尽最大的可能为您解决相关问题，对于您所反映的供暖不达标问题，今年我们将协助东北热力公司申请资金对现有管道进行彻底改造、对供暖管线进行加粗，力争往年的供暖问题不再出现，也请您积极监督我们的工作。如您有其他问题，可直接到区信访局或我局反映，我们会积极为您解决。        如您再有需要，可拨打鹤岗市兴山区住房和建设局电话：0468-3526066。,http://liuyan.people.com.cn/threads/content?tid=13908253&from=search
308,13840023,2022-03-19 04:18, 咨询 ,供暖站,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,W***,我是黑龙江省鹤岗市萝北县江滨农场的农民，现在正是冷的时候以没煤为借口给我们停气两天。我请问这时候屋里十五六度能不能呆住人？每年秋天和春天都不好好烧，收钱到积极。秋天我们屋里不热时找他们反应，他们不是说我们该清洗地热就是说我们网堵了，从来不说他们不好好烧。现在煤贵你们不好好烧，前几年煤便宜时你们也没有好好烧啊？也没有给我们退烧啊。现在三月天我们穿棉裤在屋里都冷，晚上不插电褥子都睡不了觉。,2022-03-30 03:48,网民朋友：        您好！感谢您的留言。 　　您反映的室温不达标问题。经查，您居住于江滨农场振江2号*单元*01，供热单位为黑龙江省宝泉岭农垦中燃城市燃气发展有限公司江滨农场分公司。江滨农场于3月16日至3月17日间连续降雨夹雪，因储煤场地做防水防浸透处理，雪融化积水后无法快速排出，导致晾晒的燃煤在雪水里浸泡，水份无法快速蒸发，导致江滨供热站储存燃煤水份含量过高，燃煤水份过大，粘结煤斗产生锅炉无法进煤。发现故障后供热站全员全力以赴经过一天时间掏出煤斗粘结的燃煤，3月18日晚重新点炉并于3月19日早已恢复正常供热。 　　反映的供暖费报销问题。经查，您户籍为萝北县江滨农垦社区，依据《江滨农场住房热费补贴管理办法（修定版）》第一条规定：“热费补贴范围，农场在岗企事业职工、退休（养）职工及在农场居住且采取集中供热方式取暖的非职工农场户籍居民”，您属于“采取集中供热方式取暖的非职工农场户籍居民”，符合热费补贴发放范围，可享受热费补贴。按规定，应于采暖期结束当年的6月1日至6月30日，携带取暖费发票、身份证、户口本、银行卡等相关材料到社区进行登记方可享受热费补贴，补贴方式为按户补贴。由于2020年热费补贴发放工作已经结束，2021年热费补贴工作暂时未开展，您若要享受热费补贴，需等待社区下发通知后携带相关材料申请办理。        祝您生活愉快！        感谢您对我们工作的支持，如您再有需要，室温不达标问题拨打江滨供热站电话：0468-3746142，供暖费报销问题拨打北大荒集团宝泉岭分公司江滨农场有限公司信访办电话：0468-3756256。,http://liuyan.people.com.cn/threads/content?tid=13840023&from=search
309,13834960,2022-03-18 18:17, 投诉/求助 ,一冬天暖气不热,黑龙江省大兴安岭地区大兴安岭地委书记徐向国,黑龙江省,大兴安岭地区,,232700,城建,已办理,东***,领导您好:我是铁路朝阳小区12号楼居民，向领导反应一下供热情况，一冬天经常停气，而今天是2022年3月19号，又停气了，屋里很冷，老年人都感冒了，没人管,2022-04-11 22:06,网民朋友：您好!        感谢您的留言，您反映的室内温度不达标问题，大兴安岭地区信访局已交办加格达奇区相关部门立即办理，现将相关情况回复如下：        加格达奇区热力事业发展服务中心在接到您反映室内温度不达标问题后，立即协调负责您家区域的供热部门大兴安岭美林嘉苑物业有限公司，进行核实处理。并于3月22日到您家进行实地测温，经测量，您家已经达到供热达标状态。        如您再有需要，可拨打供热24小时服务电话：2180005，2180006。,http://liuyan.people.com.cn/threads/content?tid=13834960&from=search
310,13799350,2022-03-15 21:31, 投诉/求助 ,香林名苑小区3月就开始停气,黑龙江省哈尔滨市委书记张安顺,黑龙江省,哈尔滨市,,230100,城建,已办理,R***,自2018年入住就掐头去尾，提前停气。特别是当前全市疫情形势极其严峻的情况下，3月初暖气就开始停供冰凉，百姓交了热费得不到相应的“热商品”，这就是欺诈，居民反复投诉企业和热线，相互推诿扯皮，至今没有恢复供热，恳请新的领导班子特别是安顺书记在百忙中能过问解决一下老百姓住暖屋子的问题.,2022-03-21 04:37,网民朋友：        您好！感谢您的留言。您反映的问题已交哈投集团办理，现将相关情况回复如下：        经核实，供热公司工作人员与您联系，因您拒绝告知所住单元及具体地址，随后供热公司工作人员在2022年3月17日16时30分对您所在的小区随机抽查2户居民进行踏查，实测室温分别为23.4度、23.5度，均符合相关文件规定标准。        如您有再问题。可拨打哈尔滨香坊供热公司24小时供热服务电话：0451-55661500。,http://liuyan.people.com.cn/threads/content?tid=13799350&from=search
311,13780009,2022-03-14 04:54, 投诉/求助 ,复兴街13号供暖,黑龙江省哈尔滨市委书记张安顺,黑龙江省,哈尔滨市,,230100,城建,已办理,冻***,孩子上学在这住了8年，尽管房子老但温暖，供热一直非常好，没想到2020年—2022年给换成金山堡供热，温度直线下降，去年坏总停气，修了也只是刚温热不冰手，投诉到这解决了今年依然，屋不穿棉裤不穿袜子冻脚早上冻醒，老人孩子在家冻感冒，几次沟通下来不但没解决还很气愤，今年说大网不稳大家都知道的，请问以前为什么就很热？网上查到去年别的小区就有举报同样情况，希望尽快彻底解决。,2022-03-21 03:31,网民朋友：        您好！感谢您的留言。您反映的问题已交哈投集团办理，现将相关情况回复如下：        经核实，供热公司工作人员与您联系，因您拒绝到家中踏查。随后供热公司工作人员与该栋楼其他用户联系了解供热情况，疫情原因不便入室踏查，但其他用户均表示室温能达到20℃以上。供热公司3月14日疫情前曾在复兴街13号进行走访，实测室温为22.4℃，符合相关文件规定标准。        如您再有需要，可拨打金山堡供热公司第十运营部24小时供热服务电话：0451-8621692。,http://liuyan.people.com.cn/threads/content?tid=13780009&from=search
312,13777399,2022-03-14 01:05, 投诉/求助 ,投诉南岗区鼎盛热力,黑龙江省哈尔滨市南岗区委书记,黑龙江省,哈尔滨市,南岗区,230103,城建,已办理,曹***,自2021年冬季供热以来，鼎盛热力供暖一直不好，居民反应多次无果！这家没有良心的热力公司，看天气烧锅炉，冬天特别冷的那几天，暖气刚有热乎气，最近根本不给气儿了，暖气冰凉，一找就说没停气，孩子在家上网课都感冒了，鼎盛热力赚着没有良心的钱，希望书记给我们老百姓做主！还我们一丝温暖！鸿朗花园小区全体居民由衷的感谢书记和工作人员,2022-03-17 22:01,网民朋友：        您好！感谢您的留言。您反映的问题已交南岗区住房和城乡建设局办理，现将相关情况回复如下：        经核实，因您拒绝提供房屋具体位置，供热公司无法现场为您解决供热问题。南岗区住建局己协调鼎盛热力公司根据气温变化及时调整供热参数，确保居民室内温度达标。        如您再有需要，可拨打南岗区住房和城乡建设局供热办电话：0451-82706055。,http://liuyan.people.com.cn/threads/content?tid=13777399&from=search
313,13774108,2022-03-13 20:47, 投诉/求助 ,暖气水温拔凉，停止供暖！,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,L***,哈尔滨市南岗区复兴街13号楼暖气停气，暖气水温拔凉。每年供暖期，投诉的这么多，政府要从根本上解决这个问题，这个问题都解决不了，不知道政府还能干啥？哈尔滨还有啥发展可言！建议全省范围内每年所有住户对供暖公司评价，评分低的自然被淘汰出局。,2022-03-17 04:48,网民朋友：        您好！感谢您的留言。您反映的供热问题。        经核实，供热公司工作人员与您联系，您表示因疫情原因不便入户踏查，随后供热公司工作人员又随机走访了您的邻居，实测室温为22.4℃。符合相关文件规定标准。        如您再有需要，可拨打金山堡供热公司第十运营部24小时供热服务电话：0451-8621692。,http://liuyan.people.com.cn/threads/content?tid=13774108&from=search
314,13749647,2022-03-11 04:00, 投诉/求助 ,实名投诉威立雅供暖不热,黑龙江省哈尔滨市道里区委书记,黑龙江省,哈尔滨市,道里区,230102,城建,已办理,W***,尊敬的领导您好，我是道里区顾新路西雅图水岸12号楼3单元302的业主，我实名投诉威立雅供热不好的现象，给他们打电话投诉也没人管，实在走投无路才选择这个途径进行投诉。自打进入冬天以来，我们卧室的温度就没超过20度，一般都是18度，19度。距离4月20日停气还有一个多月，现在更是低于了19度，晚上睡觉经常冻醒，希望领导能关注一下，谢谢,2022-03-16 19:30,网民朋友：        您好！感谢您的留言。您反映的问题，黑龙江省信访局已交办哈尔滨市，现将相关情况回复如下：        威立雅供热公司于2022年3月14日18点20分到达您中进行检查，检查发现您家滤网有堵塞情况，已进行清洗处理。清理后测得您家客厅温度为20.9℃，两间卧室测温为21℃和21.3℃，符合《黑龙江省城市供热条例》供热要求。        如您再有需要，请拨打道里区住房和城乡建设局电话：0451-84502319。,http://liuyan.people.com.cn/threads/content?tid=13749647&from=search
315,13718973,2022-03-09 03:58, 投诉/求助 ,哈尔滨市道外区北棵小区不到时间开始停气,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,W***,本人白雪哈尔滨市道外区北棵小区16号楼8单元7**室居民 实名投诉哈尔滨太平供热集团 自从过了二月初二以后 太平供热开始停暖气 我们居民住在冰冷的屋子里 赶上疫情 全家人在家隔离 还有孩子 全都穿着毛衣毛裤 大人已经冻感冒了 每年供热到4月20截止 但是太平供暖公司从三月初就不给气了 每次打电话都推诿说让工人去检查 但是没有回复,2022-03-14 22:54,网民朋友：        您好！感谢您的留言。您反映的供热问题。        经核实，供热公司工作人员与您联系，您表示您居家隔离，无法入户踏查，您自述家中室温达标，随后供热公司又随机走访了您同单元的2户邻居，实测室温分别为23.4℃、24℃，均符合相关文件规定标准。        如您再有需要，请拨打哈尔滨太平供热有限责任公司24小时供热服务热线：0451-86553110。,http://liuyan.people.com.cn/threads/content?tid=13718973&from=search
316,13674896,2022-03-06 20:59, 投诉/求助 ,阳光热力公司供热极差,黑龙江省齐齐哈尔市龙沙区委书记,黑龙江省,齐齐哈尔市,龙沙区,230202,城建,待回复,Z***,金马隆源小区供热极差，多次投诉无果，现在刚刚三月份，热力公司已经开始人为调整供热泵工作时间，白天我们只能靠阳光取暖，暖气完全没有温度，晚上热力公司才会给一点点供热，热费我们正常交，热力公司为了节省成本，随意调整供热泵工作时间，老百姓无处申诉！隆冬时多次发生停气事件，每次打电话询问都说出了故障，然后一天之后才会正常供热！热力公司的人员以20度达标为理由，大中午来给测温，暖气冰凉的说屋里温度达标，太过分,,,http://liuyan.people.com.cn/threads/content?tid=13674896&from=search
317,13197572,2022-02-19 22:34, 投诉/求助 ,提前停气，居民市内温度14℃,黑龙江省哈尔滨市道外区委书记,黑龙江省,哈尔滨市,道外区,230104,城建,已办理,W***,道外区庆兴街3号，春节后暖气一天比一天凉，这两天几乎就是冰凉状态，小区居民室内温度12，13，14都有，多次拨打供暖公司电话无果，希望市领导尽快出面处理为百姓解忧！,2022-02-21 21:22,网民朋友：        您好！感谢您的留言。        您反映的问题，经核实，您所在小区是由华能集团供热，华能属于市里直属管理。请您直接向华能供热集团反映。,http://liuyan.people.com.cn/threads/content?tid=13197572&from=search
318,12914571,2022-02-15 08:58, 投诉/求助 ,哈投集团供热不达标，无人解决,黑龙江省省长梁惠玲,黑龙江省,,,230000,城建,已办理,W***,从供热开始一直都有不达标的情况宣西小区服务部，是从2022年2月9号到15号开始属于停气状态，打了12345后供暖回复今年就这样了，我们缴费了，却得不到暖气，费用交了，停气了也没人管。希望能把帮解决问题,2022-02-21 00:23,网友朋友：       您好！收到您的留言，哈投集团高度重视，立即核实情况，现将相关情况回复如下：     针对您反映的宣西小区27栋2单元402室供热问题，住宅新区供热公司高度重视，立即组织相关部门对此问题进行调查核实。经核实，您所在的宣西小区27栋，目前该楼正常供热运行，接到投诉后住宅新区工作人员到您家中进行查看，但您家中无人，经走访27栋2单元302室和602室住户，经实地测温为21.2℃和20.2℃，符合《黑龙江省供热条例》相关要求。住宅新区公司将继续关注您家的供热情况，如您回到家中或者有关于供热问题可以随时与住宅新区公司联系。     感谢您的留言，如您在供热期内有问题，可以拨打住宅新区第二运营部24小时服务电话：82621683.,http://liuyan.people.com.cn/threads/content?tid=12914571&from=search
319,12908099,2022-02-14 21:00, 投诉/求助 ,小区温度才15°到18°严重不达标，安埠小区,黑龙江省哈尔滨市委书记张安顺,黑龙江省,哈尔滨市,,230100,城建,已办理,耐***,室内温度长期15度到18度之间，甚至有时因为渗漏擅自停气供暖，造成疫情防控期间室内温度不达标，对此造成很大社会影响,2022-02-25 01:05,网民朋友：        您好！感谢您的留言。您反映的问题已交哈投集团办理，现将相关情况回复如下：        经核实，2022年2月11日9时供热公司工作人员发现安埠小区107栋楼体供热阀门旁管线爆管破损，影响户数1287户，供热公司立即组织人员进行抢修，并张贴通知用户，上报上级主管部门，于当天23时抢修完毕，恢复供热。接到您反映问题后，供热公司工作人员与您联系，因您拒绝透露具体地址，随后供热公司工作人员对您所在的小区109栋不同单元的3户居民进行了测温，实测室温分别为21.2度、21度、21.6度，均符合相关文件规定标准。        如您再有需要，可拨打哈尔滨香坊供热公司24小时供热服务电话：0451-55661500。,http://liuyan.people.com.cn/threads/content?tid=12908099&from=search
320,12907433,2022-02-14 19:54, 投诉/求助 ,安埠小区今冬因维修管道等原因长期擅自停气,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,耐***,安埠小区在今年夏天进行了重新预埋供暖管道，但一进入冬季期，就常年存在维修、补修、私修现象，对于此现象，导致周边5000户居民长期处于停气状态，不得得到合理改善、整改，冬季期间造成居民生活的影响很大。,2022-02-22 01:17,网民朋友：        您好！感谢您的留言。您反映的供热问题。        经核实，2022年2月11日9时供热公司工作人员发现安埠小区107栋楼体供热阀门旁管线爆管破损，影响户数1287户，供热公司立即组织人员进行抢修，并张贴通知用户，上报上级主管部门，于当天23时抢修完毕，恢复供热。接到您反映问题后，供热公司工作人员与您联系，因您拒绝透露具体地址，随后供热公司工作人员对您所在的小区109栋不同单元的3户居民进行了测温，实测室温分别为21.2度、21度、21.6度，均符合相关文件规定标准。        如您再有需要，可拨打哈尔滨香坊供热公司24小时供热服务电话：0451-55661500。,http://liuyan.people.com.cn/threads/content?tid=12907433&from=search
321,12851121,2022-02-08 08:13, 投诉/求助 ,北京壹号院 大年初八停电停气停水,黑龙江省齐齐哈尔市委书记王刚,黑龙江省,齐齐哈尔市,,230200,城建,已办理,W***,大年初八停电一天未解决，导致供暖停气，屋里寒冷，高层停水，每次停电电业局推物业，物业推电业局，入住1年停电多次至今没找到原因，每次停电至少两天，严重影响日常生活！,2022-02-18 02:38,网民朋友：        您好！感谢您的留言。您反映的北京壹号院停电等问题，市信访局已交办建华区，现将相关情况回复如下：        经调查，北京壹号院小区2022年2月8日中午11点37分开始，整个园区突发停电事故，导致供热系统无法循环，室内温度下降。经查看发现园区外高压主电缆没有电，立即联系供电公司，得知北京壹号院供电外网目前应由开发企业负责维护。物业公司联系欣豪置业，欣豪置业派遣委托的第三方维修人员现场勘察抢修，物业公司维修人员现场配合。由于抢修人员未在既定供电时间内抢修好电缆，物业公司启用园区内备用发电机（20:00-22:00两个小时）供高层业主乘梯出行。经过现场抢修人员的共同努力于当日23点左右更换备用电缆恢复园区正常供电。        如您再有需要，建议拨打建华区建设街道办事处电话0452-6111074。,http://liuyan.people.com.cn/threads/content?tid=12851121&from=search
322,12790921,2022-01-29 10:00, 投诉/求助 ,过年了，单单给运华小区停气吗,黑龙江省哈尔滨市双城区委书记,黑龙江省,哈尔滨市,双城区,230113,城建,已办理,W***,真不知道这供暖公司几个意思？过年了烧锅炉的放假了，还是过年了大家伙吃的好，就不知道冷了，这大冷的天，不烧锅炉，暖气片冰冰凉的，你是想让大伙过年都去大物业过吗？大物业供饭啊。大半夜能冻醒，被子得盖三层，民心啊都被你们这些黑心的企业弄凉了，再也别想暖过来了。运华小区的居民是投诉几次，暖那么几天，再投诉急了就再暖几天？投诉的都投诉烦了，实在不行以后年年也就别交取暖费了，都用电取暖吧！,2022-01-30 01:07,网民朋友：       您好！感谢您的留言。您反映的问题已线下交办双城区住房和城乡建设局立即办理，双城区住房和城乡建设局供热物业办公室工作人员与您线下沟通，实地测温，解决您反映的问题。       如您再有需要，请拨打双城区住房和城乡建设局电话0451--53161184.,http://liuyan.people.com.cn/threads/content?tid=12790921&from=search
323,12789125,2022-01-29 06:25, 投诉/求助 ,兴汇供暖站不供暖,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,W***,我家是鹤岗市宝泉岭农场的，取暖费已经交完了，兴汇供暖站现在给我们停气，还不给测温，要求自己找鹤岗，鹤岗市长热线打不通，现在家里就12/13度，希望能尽快解决一下,2022-02-18 04:55,"网民朋友：        您好！感谢您的留言。您反映的室温不达标问题。        您居住于宝泉岭锦园小区，供热企业为宝泉岭农垦兴汇热电有限公司，接到您反映的问题后，供热企业于12日经过维修与调整后，您家室内温度现已达标，您表示不需要进行测温,并对处理结果满意。        感谢您对我们工作的支持，如您再有需要，可拨打市城市管理综合执法局供热办公室电话：0468-6670041。",http://liuyan.people.com.cn/threads/content?tid=12789125&from=search
324,12660172,2022-01-16 20:46, 投诉/求助 ,室内温度自供暖以来未超过18度,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,W***,具体供热公司应该达到的供暖标准现在应该是20度吧，但我家室内从未超过18度，一直在16度左右；联系过供热公司，一开始说换网等俩三天看看温度，但温度一点没上来；供热公司就联系楼上停气的住户打开供暖阀门，但是楼上不配合，现在要给我走测温，不达标的话退钱；但是之后能退多少钱不一定，还得从今天开始给我走单子算日子退钱，那我之前冷都白冷了？还有一点我不明白，我自己的室内温度不是供热公司应该给烧到的温度嘛，跟楼上有很大关系吗？可是我家是全额交的取暖费啊！那我楼上住户一直报停我就要一直冷着嘛？期待领导的回复,2022-01-21 03:59,网民朋友：        您好！感谢您的留言。        经望奎县三供两治服务中心委派阳光热力供热公司核查：您楼上7号楼-2单元-501用户已经报停，导致您居住室内温度不达标。对此，望奎县三供两治服务中心已责成开发企业在21日开通网民楼上501室供热阀门进行供热，预计三日内您居住的室内温度能达到标准。        如您再有需要可拨打电话：0455—6876021        再次感谢您的留言及对我们工作的理解。 ,http://liuyan.people.com.cn/threads/content?tid=12660172&from=search
325,12628350,2022-01-13 13:34, 投诉/求助 ,汤原县世纪家园供热问题,黑龙江省佳木斯市汤原县委书记,黑龙江省,佳木斯市,汤原县,230828,城建,待回复,W***,1、进入2022年1月数九寒冬，一年当中最冷的时候，供热公司华强物业经常半夜停气，白天中午至下午间歇式停气，咨询华强物业供热部门明确告知每天停数小时，家里多处地方，供暖不到20摄氏度，半夜经常冻醒。2、从1月13日中午至今，始终未供暖，家里有老人孩子都受不了。希望领导能够给予解决，经常是我们反应一下，解决一下，未过一周恢复常态，希望出台常态化政策管控各物业供热公司，老百姓常常投诉无门，交完供热费后就处于被动。,,,http://liuyan.people.com.cn/threads/content?tid=12628350&from=search
326,12470392,2022-01-02 20:34, 投诉/求助 ,香坊区鑫玛热力供暖问题,黑龙江省委书记许勤,黑龙江省,,,230000,城建,已办理,W***,多次找了供暖公司，家里从来没有过的冷，也就16度，有的居民家更冷，有的才10度，都靠一早上的太阳取暖能升点温，天气、朝向不好的，太阳的光都借不到，书记管管鑫玛热力吧，我们尚东辉煌城属于末端了，让他们好好烧热吧，太冷了，对付我们，鑫玛太有招了，没事就停气，减少供暖，老百姓受不了啊！老人，孩子受不了啊，早点帮我们问问吧。,2022-01-24 20:26,网民朋友：        您好！感谢您的留言。        经核实，由于电业局停电，鑫玛热电热源厂内所有机组全部停止运行，导致居民室温有所下降。现已恢复正常供热，您家室内温度20度已达标、符合供热标准。香坊区住建局供热办将继续督促供热企业提高供热参数。        如您再有需要，请拨打香坊区住建局供热办电话：0451-58629912。,http://liuyan.people.com.cn/threads/content?tid=12470392&from=search
327,12462175,2022-01-01 19:25, 咨询 ,投诉香坊区供水公司元旦1月1日停水,黑龙江省哈尔滨市香坊区委书记,黑龙江省,哈尔滨市,香坊区,230110,城建,已办理,c***,香坊区22号民香小区（风华中学学区房）目前供水由之前供水改造的香坊区供水分公司负责，1月一日晚上香坊区供水公司给停水了，至今1月2号没来水，大过节停水又停气，请领导坐住给解决，给香坊区供水公司打电话态度也很恶劣，承诺改造后解决供水问题至今不解决,2022-01-11 03:39,网民朋友：        您好！感谢您的留言。您反映的问题不在区政府职能范围内，建议您向市直相关部门反映。,http://liuyan.people.com.cn/threads/content?tid=12462175&from=search
328,12993477,2022-02-17 17:37, 建言 ,超大城市老旧小区的便民治理和升级改造,上海市委书记陈吉宁,上海市,,,310000,城建,已办理,Z***,从整治出租车宰客乱收费到“架空线入地工程”，上海的一届一届政府实事，百姓有目共睹。在回应人民（居民）对美好生活的向往方面，基层组织还有更多的事情可做，要做。治理能力也要不断提高，不可懈怠。尤其是与百姓生活贴的很近的居委会和业委会。 1. 大城市居民的多元化，必然带来对所在居住环境诉求的不同声音，对声音的收集以及回应需要高效及时； 2. 老旧小区几轮改造以后，电缆密布，亦有碍观瞻，亦有“架空线入地”的需要； 3. 居民/业主对居委会/业委会的满意度调查多一点线上合法高效的，少一点线下劳民伤财的； 4. 业委会被发现与物业沆瀣一气，有损害公共利益的行为，罢免可以更顺畅一点。不要有“房办”，“业委会监督办”这种多龙治水的扯皮行为，最直接的还是业主居民的声音； 5. 对居委会/业委会有损害公共利益行为的，居民/业主抱怨较多的，惩戒也要及时，就如同交警卡着点抓违停那样。 ,2022-06-16 11:00,网友您好！ 　　您的留言收悉，现将有关情况回复如下： 　　关于架空线入地相关问题。本市自2015年开始试点结合旧住房修缮改造实施小区信息通信架空线入地，至今，已覆盖16个区，约500个老旧小区、2000万㎡建筑面积。下一步，我们将进一步完善各相关部门共同参与的推进机制，进一步提高老旧小区架空线入地协同治理效能。 　　关于业主委员会委员惩戒和罢免相关问题。《上海市住宅物业管理规定》（以下简称《规定》）明确，由街镇履行指导和监督业主大会、业主委员会组建换届和日常运作，建立物业管理纠纷调解和投诉、举报处理机制，调解物业管理纠纷，处理物业管理相关投诉和举报等职责；《上海市城市管理行政执法条例》《上海市城市管理行政执法条例实施办法》及《上海市人民政府关于印发〈上海市街道办事处乡镇人民政府首批行政执法事项目录清单〉的通知》的相关规定明确，业主委员会委员挪用专项维修资金、挪用或侵占公共收益的，由街镇行使行政处罚权。因此，业主委员会有损害小区业主公共利益行为的，业主可以向小区所在地街镇投诉或举报，由街镇依法处置。此外，《规定》还明确，业主委员会委员候选人应当书面承诺符合业主委员会委员条件，全面履行工作职责，不以权谋私；业主委员会委员有拒不召集业主委员会会议、一年内累计缺席业主委员会会议总次数一半以上、违反书面承诺的情形的，经业主大会会议讨论通过，罢免其委员资格。 　　另外，业主、居民对业主委员会、居民委员会的工作有意见建议的，可以当面与业主委员会委员、居民委员会成员沟通，也可以通过12345市民热线、信访等方式反映，相关政府部门将按照有关规定及时办理。 　　感谢您对本市物业管理工作的关心和支持。 　　特此回复。,http://liuyan.people.com.cn/threads/content?tid=12993477&from=search
329,16748015,2022-11-26 09:13, 投诉/求助 ,鼓楼区和园爱家供暖,江苏省徐州市市长王剑锋,江苏省,徐州市,,320300,城建,已办理,小***,你好，市长，我是鼓楼区和园爱家业主。1.我们小区今年正常21日供暖，21日下午5点左右暖气才到小区，到户是晚上8点多，但是4小时后停气。22日到26日一直在维修，至26日下午5点左右。2.入户后效果还是很差，每晚8点多就停气了。3.小区是直供暖气，但是由直供单位委托鼓楼房产服务中心，再由鼓楼房产中心委托其他供暖公司负责小区供暖。暖气断断续续，工作人员态度差。依据《徐州市集中供热条例》第二十条规定，居民室内温度不低于18度。4.暖气什么时候才能正常。,2022-12-09 03:10,网友： 您好，收到您的留言后，我们高度重视，您反映的和园爱家小区供暖问题，经认真调查、了解，回复如下： 和园爱家小区是由鼓房经营服务公司提供直供服务的集中供暖小区，小区整体供暖效果较好。在上级部门关于提前谋划今冬供热工作的要求和部署下，鼓房经营服务公司做了充分有效的供暖前期准备工作，2022-2023采暖季包括和园爱家小区在内的集中供暖小区在11月21日如期供暖，目前各集中供暖小区供暖平稳正常。 我们工作人员与您取得联系后得知，您居住的和园爱家7号楼一单元位于小区管网末端，受蒸汽压力、管网回水等因素影响室内采暖效果不是很理想。工作人员向您承诺，如果通过调压、清洗暖气片等相关措施后室温仍然不达标，会足额退还暖气费用。下一步，我们将加强管理，进一步提高业务能力水平和为民服务思想水平，转变工作作风，增强服务意识，切实为业主提供优质、满意的服务。 感谢您对我们工作的支持和理解。,http://liuyan.people.com.cn/threads/content?tid=16748015&from=search
330,16086792,2022-09-21 22:14, 投诉/求助 ,开发商物业串通一气不让业主回家,江苏省委书记信长星,江苏省,,,320000,企业,已办理,1***,尊敬的领导您好！我是浦口区通宇林景尊园业主，开发商和物业串通一气，不买车位不让业主车进入小区，导致车停在外面回家特别不方便，且会被贴罚款单，后业主实在没办法就去堵门，结果开发商同意只租负二楼20个车位和小区旁边幼儿园22个临时停车位，幼儿园临停车位经常不够停，一个小区500多户，业主经常回家车无处停放，苦不堪言，还有负二楼没有电梯，我们停好车后要从汽车出口往负1楼爬上去，特别不安全，负1楼有几百个车位不给业主停车，非被迫业主买车位，因车位定价不合理，且地下车库漏水、地面开裂等诸多问题，所以我们才不愿意买车位。 ,2022-10-10 05:14,尊敬的网友：        收到您的留言后，我们进行了认真调查，现将有关情况说明如下：        我局第一时间与物业企业取得联系，并对现场情况进行详细了解。经现场约谈，我局要求通宇开发地产要保障小区业主临时停车，并尽快拿出合理的车位销售租赁管理方案，在小区提前进行公示公开。同时要求通宇开发企业，严格按照《江苏省物业管理条例》第六十三条（建设单位未出售或者未附赠的车位、车库，应当优先出租给本区域内业主，租金按照价格主管部门核定的标准执行；业主要求承租车位、车库的，建设单位承诺产权车位有售有租，不得只售不租）执行车位租售事宜，规范停车管理。        感谢您对我们工作的支持！祝生活愉快！,http://liuyan.people.com.cn/threads/content?tid=16086792&from=search
